record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
2053,11137,12476,F,"he makes sour..., he makes sourdough",suurdeeg,sour,adj,A,stem
2053,11137,12478,F,"he makes sour..., he makes sourdough",suurdeeg,dough,n,A,stem
2054,11138,12479,C,oh,o,oh,interj,A,stem
2055,11139,12480,F,"Ou Sus, (you) know ...",[Ou],old,adj,A,stem
2055,11140,12481,F,"Ou Sus, (you) know ...",Ou,old,adj,A,stem
2055,11141,12482,F,"Ou Sus, (you) know ...",Sus,sister,n,A,stem
2055,11142,12483,F,"Ou Sus, (you) know ...",ǁxaea,throw,vtr,N,stem
2055,11142,12484,F,"Ou Sus, (you) know ...",ǁxaea,?ASP,vsf,N,suffix
2056,11143,12485,F,this sourdough of the old times,hierdie,this,pro,A,stem
2056,11144,12486,F,this sourdough of the old times,ou,old,adj,A,stem
2056,11145,12487,F,this sourdough of the old times,tyd,time,n,A,stem
2056,11146,12488,F,this sourdough of the old times,se,POSS,part,A,stem
2056,11147,12489,F,this sourdough of the old times,suurdeeg,sour,adj,A,stem
2056,11147,12491,F,this sourdough of the old times,suurdeeg,dough,n,A,stem
2057,11148,12492,C,"yes, yes","ja,",yes,interj,A,stem
2057,11149,12493,C,"yes, yes",ja,yes,interj,A,stem
2058,11150,12494,F,that we made ?,wat,REL,pro,A,stem
2058,11151,12495,F,that we made ?,[ons],1PL,pro,A,stem
2058,11152,12496,F,that we made ?,ons,1PL,pro,A,stem
2058,11153,12497,F,that we made ?,gemaak,PTCP-,vpf-,A-,prefix
2058,11153,12498,F,that we made ?,gemaak,make,vtr,A,stem
2058,11154,12499,F,that we made ?,het,have,vtr,A,stem
2059,11155,12500,C,"made with meat, or with potatoes",gemaak,PTCP-,vpf-,A-,prefix
2059,11155,12501,C,"made with meat, or with potatoes",gemaak,make,vtr,A,stem
2059,11156,12502,C,"made with meat, or with potatoes",het,have,vtr,A,stem
2059,11157,12503,C,"made with meat, or with potatoes",met,with,part,A,stem
2060,11158,12504,F,the next morning (you) take it,ǀai,take,vtr,N,stem
2060,11159,12505,F,the next morning (you) take it,ki,3NH.SG,pro,N,stem
2061,11160,12506,F,"knead, knead, knead, knead","knie,",knead,vtr,A,stem
2061,11161,12507,F,"knead, knead, knead, knead","knie,",knead,vtr,A,stem
2061,11162,12508,F,"knead, knead, knead, knead","knie,",knead,vtr,A,stem
2061,11163,12509,F,"knead, knead, knead, knead",knie,knead,vtr,A,stem
2062,11164,12510,F,(you) put the bread (dough) into a pot,ǀʼee,put.in,vatr,N,stem
2062,11165,12511,F,(you) put the bread (dough) into a pot,peresi,bread,n,N,stem
2062,11165,12512,F,(you) put the bread (dough) into a pot,peresi,LOAN.SG,nsf,N,suffix
2062,11166,12513,F,(you) put the bread (dough) into a pot,ng,OBL,part,N,stem
2062,11167,12514,F,(you) put the bread (dough) into a pot,ǂqoa,pot,n,N,stem
2063,11168,12515,F,the bread ??stays in the pot,peresi,bread,n,N,stem
2063,11168,12516,F,the bread ??stays in the pot,peresi,LOAN.SG,nsf,N,suffix
2063,11169,12517,F,the bread ??stays in the pot,ǀʼee,go.in,vatr,N,stem
2063,11170,12518,F,the bread ??stays in the pot,suin,sit.down,vitr,N,stem
2063,11171,12519,F,the bread ??stays in the pot,ǂqoa,pot,n,N,stem
2064,11172,12520,F,"""no","""nee",no,interj,A,stem
2065,11173,12521,F,"first I have to go to collect wood""",na,1SG.?,pro,N,stem
2065,11174,12522,F,"first I have to go to collect wood""",si,IRR,part,N,stem
2065,11175,12523,F,"first I have to go to collect wood""",ǁhaa,first,part,N,stem
2065,11176,12524,F,"first I have to go to collect wood""",ǁʼng,go.and,vitr,N,stem
2066,11177,12525,C,"yes, yes, yes, yes, yes, yes","ja,",yes,interj,A,stem
2066,11178,12526,C,"yes, yes, yes, yes, yes, yes","ja,",yes,interj,A,stem
2066,11179,12527,C,"yes, yes, yes, yes, yes, yes",ja,yes,interj,A,stem
2066,11180,12528,C,"yes, yes, yes, yes, yes, yes","ja,",yes,interj,A,stem
2066,11181,12529,C,"yes, yes, yes, yes, yes, yes",ja,yes,interj,A,stem
2067,11182,12530,F,(she) takes a rope,ǀai,take,vtr,N,stem
2067,11183,12531,F,(she) takes a rope,ǃqaan,rope,n,N,stem
2068,11184,12532,C,"? the rope, there (she) goes","ǃqaan,",rope,n,N,stem
2068,11185,12533,C,"? the rope, there (she) goes",ǁʼannʼa,go.there,vitr,N,stem
2069,11186,12534,F,(she) goes away with the child,ǁʼae,go,vatr,N,stem
2069,11187,12535,F,(she) goes away with the child,[nǀa,COM,part,N,stem
2069,11188,12536,F,(she) goes away with the child,nǀa,COM,part,N,stem
2069,11189,12537,F,(she) goes away with the child,nǀa],COM,part,N,stem
2069,11190,12538,F,(she) goes away with the child,nǀa,COM,part,N,stem
2069,11191,12539,F,(she) goes away with the child,ǀoba,child,n,N,stem
2070,11192,12540,F,"the child runs, runs ? his mother",ǀoba,child,n,N,stem
2070,11193,12541,F,"the child runs, runs ? his mother",ke,TF,part,N,stem
2070,11194,12542,F,"the child runs, runs ? his mother","ǃae,",run,vitr,N,stem
2070,11195,12543,F,"the child runs, runs ? his mother",ǃae,run,vitr,N,stem
2070,11196,12544,F,"the child runs, runs ? his mother",nǀa,COM,part,N,stem
2070,11197,12545,F,"the child runs, runs ? his mother",ha,3H.SG,pro,N,stem
2070,11198,12546,F,"the child runs, runs ? his mother",xainki,mother,n,N,stem
2070,11198,12547,F,"the child runs, runs ? his mother",xainki,?,nsf,N,suffix
2071,11199,12548,C,mm,hm,hm,interj,N,stem
2072,11200,12549,F,now every now and again ...,nou,now,adv,A,stem
2073,11201,12550,F,the child puts his hand into ...,ǀoba,child,n,N,stem
2073,11202,12551,F,the child puts his hand into ...,ǀʼee,put.in,vatr,N,stem
2073,11203,12552,F,the child puts his hand into ...,ha,3H.SG,pro,N,stem
2073,11204,12553,F,the child puts his hand into ...,ǀkxʼaa,hand,n,N,stem
2074,11205,12554,F,make nests in that holes,nǁang,house,n,N,stem
2074,11206,12555,F,make nests in that holes,ng,OBL,part,N,stem
2075,11207,12556,F,(?that) he (the child) stands and cries,kxʼaa,cry,vitr,N,stem
2076,11208,12557,F,he stands (and) he ...,ku,3H.SG,pro,N,stem
2076,11209,12558,F,he stands (and) he ...,ǃʼana,stand,vitr,N,stem
2076,11210,12559,F,he stands (and) he ...,kua,3H.SG,pro,N,stem
2076,11210,12560,F,he stands (and) he ...,kua,?,nsf,N,suffix
2076,11211,12561,F,he stands (and) he ...,[kua],3H.SG,pro,N,stem
2076,11211,12562,F,he stands (and) he ...,[kua],?,nsf,N,suffix
2077,11212,12563,F,he wants to shake off ...,ku,3H.SG,pro,N,stem
2077,11213,12564,F,he wants to shake off ...,[ǃʼana,stand,vitr,N,stem
2077,11214,12565,F,he wants to shake off ...,kua,3H.SG.?,pro,N,stem
2077,11215,12566,F,he wants to shake off ...,ka,INT,part,N,stem
2077,11216,12567,F,he wants to shake off ...,ǁhau,take.off,vatr,N,stem
2078,11217,12568,F,the snake,ǀaqasi,snake,n,N,stem
2078,11217,12569,F,the snake,ǀaqasi,SGLT,nsf,N,suffix
2079,11218,12570,C,the snake ?clings (to the hand),ǀaqasi,snake,n,N,stem
2079,11218,12571,C,the snake ?clings (to the hand),ǀaqasi,SGLT,nsf,N,suffix
2079,11219,12572,C,the snake ?clings (to the hand),ǀaa,hold,vtr,N,stem
2080,11220,12573,F,the snake ?clings (to the hand),ǀaqasi,snake,n,N,stem
2080,11220,12574,F,the snake ?clings (to the hand),ǀaqasi,SGLT,nsf,N,suffix
2080,11221,12575,F,the snake ?clings (to the hand),ǀaa,hold,vtr,N,stem
2081,11222,12576,F,"?he becomes scared of the snake, she says ""come, come, we go home""",a,CONN,part,N,stem
2081,11223,12577,F,"?he becomes scared of the snake, she says ""come, come, we go home""",ku,3H.SG,pro,N,stem
2081,11224,12578,F,"?he becomes scared of the snake, she says ""come, come, we go home""",ng,OBL,part,N,stem
2081,11225,12579,F,"?he becomes scared of the snake, she says ""come, come, we go home""","ǀaqasi,",snake,n,N,stem
2081,11225,12580,F,"?he becomes scared of the snake, she says ""come, come, we go home""","ǀaqasi,",SGLT,nsf,N,suffix
2081,11226,12581,F,"?he becomes scared of the snake, she says ""come, come, we go home""",ha,3H.SG,pro,N,stem
2081,11227,12582,F,"?he becomes scared of the snake, she says ""come, come, we go home""",ku,QUOT,vtr,N,stem
2081,11228,12583,F,"?he becomes scared of the snake, she says ""come, come, we go home""","""siia,",come,vatr,N,stem
2081,11228,12584,F,"?he becomes scared of the snake, she says ""come, come, we go home""","""siia,",IMP.SG,vsf,N,suffix
2081,11229,12585,F,"?he becomes scared of the snake, she says ""come, come, we go home""",sii,come,vatr,N,stem
2081,11230,12586,F,"?he becomes scared of the snake, she says ""come, come, we go home""",i,1PL.I,pro,N,stem
2081,11231,12587,F,"?he becomes scared of the snake, she says ""come, come, we go home""",[ǁʼae],go.to,vatr,N,stem
2081,11232,12588,F,"?he becomes scared of the snake, she says ""come, come, we go home""",ǁʼae,go.to,vatr,N,stem
2081,11233,12589,F,"?he becomes scared of the snake, she says ""come, come, we go home""","nǁang""",house,n,N,stem
2082,11234,12590,F,"there ?he/they go, ? ...",ha,3H.SG,pro,N,stem
2083,11235,12591,C,he drags it (the snake),ku,3H.SG,pro,N,stem
2083,11236,12592,C,he drags it (the snake),ǂxaia,drag,vtr,N,stem
2083,11236,12593,C,he drags it (the snake),ǂxaia,?,vsf,N,suffix
2083,11237,12594,C,he drags it (the snake),ki,3NH.SG,pro,N,stem
2084,11238,12595,F,the child drags it,[ǀo],***,***,***,stem
2084,11239,12596,F,the child drags it,ǀoba,child,n,N,stem
2084,11240,12597,F,the child drags it,ǂxaia,drag,vtr,N,stem
2084,11240,12598,F,the child drags it,ǂxaia,?,vsf,N,suffix
2084,11241,12599,F,the child drags it,ki,3NH.SG,pro,N,stem
2085,11242,12600,F,the Cape Cobra of all things,nogal,of.all.things,adv,A,stem
2085,11243,12601,F,the Cape Cobra of all things,geelkapel,yellow,adj,A,stem
2085,11243,12603,F,the Cape Cobra of all things,geelkapel,cobra,n,A,stem
2086,11244,12604,C,the vicious snake,die,DEF,art,A,stem
2086,11245,12605,C,the vicious snake,kwaai,vicious,adj,A,stem
2086,11246,12606,C,the vicious snake,slang,snake,n,A,stem
2087,11247,12607,F,the child ...,ǀoba,child,n,N,stem
2088,11248,12608,F,?then Klaas sees ...,Klaas,PN,n,A,stem
2088,11249,12609,F,?then Klaas sees ...,nǁae,then,adv,N,stem
2088,11250,12610,F,?then Klaas sees ...,nǀaa,see,vatr,N,stem
2089,11251,12611,F,the snake has bitten my child,ǀaqasi,snake,n,N,stem
2089,11251,12612,F,the snake has bitten my child,ǀaqasi,SGLT,nsf,N,suffix
2089,11252,12613,F,the snake has bitten my child,ke,TF,part,N,stem
2089,11253,12614,F,the snake has bitten my child,mos,indeed,adv,A,stem
2089,11254,12615,F,the snake has bitten my child,tsʼiia,bite,vtr,N,stem
2089,11254,12616,F,the snake has bitten my child,tsʼiia,?ASP,vsf,N,suffix
2089,11255,12617,F,the snake has bitten my child,ng,1SG,pro,N,stem
2089,11256,12618,F,the snake has bitten my child,ǀoba,child,n,N,stem
2090,11257,12619,C,mm,mm,?,interj,A,stem
2091,11258,12620,F,Klaas runs,Klaas,PN,n,A,stem
2091,11259,12621,F,Klaas runs,ǃae,run,vitr,N,stem
2092,11260,12622,F,he hits it (the snake) off from his childs hand,ha,3H.SG,pro,N,stem
2092,11261,12623,F,he hits it (the snake) off from his childs hand,"saa,",come,vatr,N,stem
2092,11262,12624,F,he hits it (the snake) off from his childs hand,ha,3H.SG,pro,N,stem
2092,11263,12625,F,he hits it (the snake) off from his childs hand,ǂam,beat,vtr,N,stem
2092,11264,12626,F,he hits it (the snake) off from his childs hand,ǁhau,take.off,vatr,N,stem
2092,11265,12627,F,he hits it (the snake) off from his childs hand,ǀkxʼaa,hand,n,N,stem
2093,11266,12628,F,then he takes ...,a,CONN,part,N,stem
2093,11267,12629,F,then he takes ...,ha,3H.SG,pro,N,stem
2093,11268,12630,F,then he takes ...,ǀai,take,vtr,N,stem
2094,11269,12631,F,then he takes his ...,a,CONN,part,N,stem
2094,11270,12632,F,then he takes his ...,ha,3H.SG,pro,N,stem
2094,11271,12633,F,then he takes his ...,ǀai,take,vtr,N,stem
2094,11272,12634,F,then he takes his ...,ha,3H.SG,pro,N,stem
2095,11273,12635,F,his shoelace,ha,3H.SG,pro,N,stem
2095,11274,12636,F,his shoelace,skoen,shoe,n,A,stem
2095,11275,12637,F,his shoelace,si,GEN,part,N,stem
2095,11276,12638,F,his shoelace,ǃqaan,strap,n,N,stem
2096,11277,12639,C,?,(ng),***,***,***,stem
2096,11278,12640,C,?,ǁʼngke,***,***,***,stem
2097,11279,12641,C,?,sunnǀoa,***,***,***,stem
2098,11280,12642,F,its lace,[si],GEN,part,N,stem
2098,11281,12643,F,its lace,si,GEN,part,N,stem
2098,11282,12644,F,its lace,veter,lace,n,A,stem
2099,11283,12645,F,he tightens it hier,ha,3H.SG,pro,N,stem
2099,11284,12646,F,he tightens it hier,ǁʼngke,tighten,vtr,N,stem
2099,11284,12647,F,he tightens it hier,ǁʼngke,?,vsf,N,suffix
2099,11285,12648,F,he tightens it hier,ki,3NH.SG,pro,N,stem
2099,11286,12649,F,he tightens it hier,ki,place,n,N,stem
2099,11287,12650,F,he tightens it hier,ha,3H.SG,pro,N,stem
2100,11288,12651,C,hm,hm,hm,interj,N,stem
2101,11289,12652,F,?,ha,3H.SG,pro,N,stem
2101,11290,12653,F,?,ǁʼngke,tighten,vtr,N,stem
2101,11290,12654,F,?,ǁʼngke,?,vsf,N,suffix
2101,11291,12655,F,?,ǀhaa,kill,vtr,N,stem
2101,11292,12656,F,?,ki,3NH.SG,pro,N,stem
2102,11293,12657,F,he tightens (it) here,a,CONN,part,N,stem
2102,11294,12658,F,he tightens (it) here,ha,3H.SG,pro,N,stem
2102,11295,12659,F,he tightens (it) here,ǁʼngke,tighten,vtr,N,stem
2102,11295,12660,F,he tightens (it) here,ǁʼngke,?,vsf,N,suffix
2102,11296,12661,F,he tightens (it) here,ki,place,n,N,stem
2102,11297,12662,F,he tightens (it) here,a,this,dei,N,stem
2103,11298,12663,F,then he cuts,a,CONN,part,N,stem
2103,11299,12664,F,then he cuts,ha,3H.SG,pro,N,stem
2103,11300,12665,F,then he cuts,ǀaa,cut,vtr,N,stem
2104,11301,12666,F,,ǀaa,cut,vtr,N,stem
2104,11302,12667,F,,ǃoo,hold,vtr,N,stem
2104,11303,12668,F,,ki,place,n,N,stem
2104,11304,12669,F,,"a,",this,dei,N,stem
2104,11305,12670,F,,ha,3H.SG,pro,N,stem
2105,11306,12671,F,"(he) takes a knife, (he) takes out a knife",ǀai,take,vtr,N,stem
2105,11307,12672,F,"(he) takes a knife, (he) takes out a knife","nǂona,",knife,n,N,stem
2105,11308,12673,F,"(he) takes a knife, (he) takes out a knife",ǀai,take,vtr,N,stem
2105,11309,12674,F,"(he) takes a knife, (he) takes out a knife",ǁhuu,take.out,vatr,N,stem
2105,11310,12675,F,"(he) takes a knife, (he) takes out a knife",nǂona,knife,n,N,stem
2106,11311,12676,F,he ?cuts ? ...,ha,3H.SG,pro,N,stem
2106,11312,12677,F,he ?cuts ? ...,ǀaa,cut,vtr,N,stem
2106,11313,12678,F,he ?cuts ? ...,ǃoo,hold,vtr,N,stem
2107,11314,12679,F,"here, he puts in ...",ki,place,n,N,stem
2107,11315,12680,F,"here, he puts in ...","a,",this,dei,N,stem
2107,11316,12681,F,"here, he puts in ...",ha,3H.SG,pro,N,stem
2107,11317,12682,F,"here, he puts in ...",ǀʼee,put.in,vatr,N,stem
2108,11318,12683,F,"(he) grinds the salt, he puts the salt in",ha,3H.SG,pro,N,stem
2108,11319,12684,F,"(he) grinds the salt, he puts the salt in",ǀʼee,put.in,vatr,N,stem
2108,11320,12685,F,"(he) grinds the salt, he puts the salt in",dyebe,salt,n,N,stem
2109,11321,12686,C,mm,mm,?,interj,A,stem
2110,11322,12687,F,there goes ...,ǁʼannʼa,go.there,vitr,N,stem
2111,11323,12688,F,there he goes,ǁʼannʼa,go.there,vitr,N,stem
2111,11324,12689,F,there he goes,ha,3H.SG,pro,N,stem
2112,11325,12690,F,he fetches the horse,a,CONN,part,N,stem
2112,11326,12691,F,he fetches the horse,ha,3H.SG,pro,N,stem
2112,11327,12692,F,he fetches the horse,ǀai,fetch,vtr,N,stem
2112,11328,12693,F,he fetches the horse,haasi,horse,n,K,stem
2112,11328,12694,F,he fetches the horse,haasi,LOAN.SG,nsf,N,suffix
2113,11329,12695,F,he sits down on (the horse),ha,3H.SG,pro,N,stem
2113,11330,12696,F,he sits down on (the horse),gǃau,be.on,vtr,N,stem
2113,11331,12697,F,he sits down on (the horse),suin,sit.down,vitr,N,stem
2114,11332,12698,F,he takes a pair of tongs,ha,3H.SG,pro,N,stem
2114,11333,12699,F,he takes a pair of tongs,ǀai,take,vtr,N,stem
2114,11334,12700,F,he takes a pair of tongs,tangsi,tongs,n,A,stem
2114,11334,12701,F,he takes a pair of tongs,tangsi,LOAN.SG,nsf,N,suffix
2115,11335,12702,F,he rides with (the tongs),ha,3H.SG,pro,N,stem
2115,11336,12703,F,he rides with (the tongs),ǃabi,ride,vatr,K,stem
2115,11337,12704,F,he rides with (the tongs),nǀa,COM,part,N,stem
2116,11338,12705,F,"check again, very confusing",kua,3H.SG.?,pro,N,stem
2116,11339,12706,F,"check again, very confusing",[ku],3H.SG,pro,N,stem
2116,11340,12707,F,"check again, very confusing",nou,now,adv,A,stem
2116,11341,12708,F,"check again, very confusing",ǃabi,ride,vatr,K,stem
2116,11342,12709,F,"check again, very confusing","saa,",come,vatr,N,stem
2116,11343,12710,F,"check again, very confusing",[ku,3H.SG,pro,N,stem
2116,11344,12711,F,"check again, very confusing",ka,?,part,N,stem
2116,11345,12712,F,"check again, very confusing",xuu],leave,vtr,N,stem
2116,11346,12713,F,"check again, very confusing",kua,3H.SG.?,pro,N,stem
2116,11347,12714,F,"check again, very confusing",nou,now,adv,A,stem
2116,11348,12715,F,"check again, very confusing",xuu,leave,vtr,N,stem
2116,11349,12716,F,"check again, very confusing",Malani,GN,n,A,stem
2117,11350,12717,C,(he) comes riding,ǃabi,ride,vatr,K,stem
2117,11351,12718,C,(he) comes riding,saa,come,vatr,N,stem
2118,11352,12719,F,"he now arrives, whats-its-name, at ǃAmatip",[kua,3H.SG.?,pro,N,stem
2118,11353,12720,F,"he now arrives, whats-its-name, at ǃAmatip",nou,now,adv,A,stem
2118,11354,12721,F,"he now arrives, whats-its-name, at ǃAmatip",ku],3H.SG,pro,N,stem
2118,11355,12722,F,"he now arrives, whats-its-name, at ǃAmatip",kua,3H.SG.?,pro,N,stem
2118,11356,12723,F,"he now arrives, whats-its-name, at ǃAmatip",nou,now,adv,A,stem
2118,11357,12724,F,"he now arrives, whats-its-name, at ǃAmatip",saa,come,vatr,N,stem
2118,11358,12725,F,"he now arrives, whats-its-name, at ǃAmatip",dinges,what.do.you.call.it,n,A,stem
2118,11359,12726,F,"he now arrives, whats-its-name, at ǃAmatip",[ng,OBL,part,N,stem
2118,11360,12727,F,"he now arrives, whats-its-name, at ǃAmatip",ng,OBL,part,N,stem
2118,11361,12728,F,"he now arrives, whats-its-name, at ǃAmatip",ng],OBL,part,N,stem
2118,11362,12729,F,"he now arrives, whats-its-name, at ǃAmatip",ǃAmatip,GN,n,N,stem
2119,11363,12730,F,we live at ǃAmatip,[sa],1PL.E.?,pro,N,stem
2119,11364,12731,F,we live at ǃAmatip,sa,1PL.E.?,pro,N,stem
2119,11365,12732,F,we live at ǃAmatip,ǀʼhoa,settle,vatr,N,stem
2119,11366,12733,F,we live at ǃAmatip,ǃAmatip,GN,n,N,stem
2120,11367,12734,F,"he comes riding, Klaas",kua,3H.SG.?,pro,N,stem
2120,11368,12735,F,"he comes riding, Klaas",ǃabi,ride,vatr,K,stem
2120,11369,12736,F,"he comes riding, Klaas","saa,",come,vatr,N,stem
2120,11370,12737,F,"he comes riding, Klaas",Klaas,PN,n,A,stem
2121,11371,12738,C,where is the child now?,ng,?,part,N,stem
2121,11372,12739,C,where is the child now?,ǃxae,now,adv,N,stem
2121,11373,12740,C,where is the child now?,ǀoba,child,n,N,stem
2121,11374,12741,C,where is the child now?,dyee,be.where,vitr,N,stem
2122,11375,12742,F,the child is at home,ǀoba,child,n,N,stem
2122,11376,12743,F,the child is at home,ke,TF,part,N,stem
2123,11377,12744,F,the child swells,koqo,swell,vitr,N,stem
2124,11378,12745,C,hu,hu,?,part,N,stem
2125,11379,12746,F,"the poison is inside, inside his hand",a,CONN,part,N,stem
2125,11380,12747,F,"the poison is inside, inside his hand",ǀhoqa,poison,n,N,stem
2125,11381,12748,F,"the poison is inside, inside his hand",mos,indeed,adv,A,stem
2125,11382,12749,F,"the poison is inside, inside his hand","ǀʼee,",go.in,vatr,N,stem
2125,11383,12750,F,"the poison is inside, inside his hand",ǀʼee,go.in,vatr,N,stem
2125,11384,12751,F,"the poison is inside, inside his hand",ha,3H.SG,pro,N,stem
2125,11385,12752,F,"the poison is inside, inside his hand",ǀkxʼaa,hand,n,N,stem
2126,11386,12753,C,mm,mm,?,interj,A,stem
2127,11387,12754,F,hy (Klaas) comes and tells ...,[ha,3H.SG,pro,N,stem
2127,11388,12755,F,hy (Klaas) comes and tells ...,saa,come,vatr,N,stem
2127,11389,12756,F,hy (Klaas) comes and tells ...,ha,3H.SG,pro,N,stem
2127,11390,12757,F,hy (Klaas) comes and tells ...,ka],?,part,N,stem
2127,11391,12758,F,hy (Klaas) comes and tells ...,ha,3H.SG,pro,N,stem
2127,11392,12759,F,hy (Klaas) comes and tells ...,saa,come,vatr,N,stem
2127,11393,12760,F,hy (Klaas) comes and tells ...,ha,3H.SG,pro,N,stem
2127,11394,12761,F,hy (Klaas) comes and tells ...,ǀqxʼaea,tell,vtr,N,stem
2127,11394,12762,F,hy (Klaas) comes and tells ...,ǀqxʼaea,?,vsf,N,suffix
2128,11395,12763,F,to Ou Jan Pearson's daugther,Ou,old,adj,A,stem
2128,11396,12764,F,to Ou Jan Pearson's daugther,Pearson,PN,n,A,stem
2128,11397,12765,F,to Ou Jan Pearson's daugther,se,POSS,part,A,stem
2128,11398,12766,F,to Ou Jan Pearson's daugther,[se,POSS,part,A,stem
2128,11399,12767,F,to Ou Jan Pearson's daugther,ʘoa],child,n,N,stem
2128,11400,12768,F,to Ou Jan Pearson's daugther,ʘoaxea,child,n,N,stem
2128,11400,12769,F,to Ou Jan Pearson's daugther,ʘoaxea,F.SG,nsf,N,suffix
2128,11400,12770,F,to Ou Jan Pearson's daugther,ʘoaxea,DAT,nsf,N,suffix
2128,11401,12771,F,to Ou Jan Pearson's daugther,i,?DAT,part,N,stem
2129,11402,12772,F,Sili then ...,Sili,PN,n,A,stem
2129,11403,12773,F,Sili then ...,[nǁae],then,?,N,stem
2129,11404,12774,F,Sili then ...,nǁae,then,?,N,stem
2130,11405,12775,F,rings up the doctor,bela,ring.up,vtr,A,stem
2130,11405,12776,F,rings up the doctor,bela,?,vsf,N,suffix
2130,11406,12777,F,rings up the doctor,doktera,doctor,n,A,stem
2130,11406,12778,F,rings up the doctor,doktera,DAT,nsf,N,suffix
2130,11407,12779,F,rings up the doctor,i,?DAT,part,N,stem
2131,11408,12780,C,mm,mm,?,interj,A,stem
2132,11409,12781,F,the doctor says,dokter,doctor,n,A,stem
2132,11410,12782,F,the doctor says,ku,QUOT,vtr,N,stem
2133,11411,12783,F,"""take the child and bring it to the airstrip","""ǀaia",take,vtr,N,stem
2133,11411,12784,F,"""take the child and bring it to the airstrip","""ǀaia",IMP.SG,vsf,N,suffix
2133,11412,12785,F,"""take the child and bring it to the airstrip",ku,3H.SG,pro,N,stem
2133,11413,12786,F,"""take the child and bring it to the airstrip",a,2SG,pro,N,stem
2133,11414,12787,F,"""take the child and bring it to the airstrip",kxʼuu,do,vtr,N,stem
2133,11415,12788,F,"""take the child and bring it to the airstrip",ǁʼaa,go.to,vatr,N,stem
2133,11416,12789,F,"""take the child and bring it to the airstrip",ku,3H.SG,pro,N,stem
2133,11417,12790,F,"""take the child and bring it to the airstrip",ng,OBL,part,N,stem
2133,11418,12791,F,"""take the child and bring it to the airstrip",baansi,course,n,A,stem
2133,11418,12792,F,"""take the child and bring it to the airstrip",baansi,?,sf,N,suffix
2134,11419,12793,C,mm,mm,?,interj,A,stem
2135,11420,12794,C,so that I can go and meet him there,nǀa,PURP,part,N,stem
2135,11421,12795,C,so that I can go and meet him there,ng,1SG,pro,N,stem
2135,11422,12796,C,so that I can go and meet him there,ǁʼng,go.and,vitr,N,stem
2135,11423,12797,C,so that I can go and meet him there,hoo,meet,vtr,K,stem
2135,11424,12798,C,so that I can go and meet him there,ku,3H.SG,pro,N,stem
2135,11425,12799,C,so that I can go and meet him there,ng,OBL,part,N,stem
2135,11426,12800,C,so that I can go and meet him there,tyoxoe,that.place,n,N,stem
2136,11427,12801,F,"so that I can go and meet him there""",nǀa,PURP,part,N,stem
2136,11428,12802,F,"so that I can go and meet him there""",ng,1SG,pro,N,stem
2136,11429,12803,F,"so that I can go and meet him there""",ǁʼng,go.and,vitr,N,stem
2136,11430,12804,F,"so that I can go and meet him there""",hoo,meet,vtr,K,stem
2136,11431,12805,F,"so that I can go and meet him there""",ku,3H.SG,pro,N,stem
2136,11432,12806,F,"so that I can go and meet him there""",ng,OBL,part,N,stem
2136,11433,12807,F,"so that I can go and meet him there""","tyoxoe""",that.place,n,N,stem
2137,11434,12808,F,the doctor comes with ...,ǃaixa,doctor,n,N,stem
2137,11435,12809,F,the doctor comes with ...,saa,come,vatr,N,stem
2137,11436,12810,F,the doctor comes with ...,nǀa,COM,part,N,stem
2138,11437,12811,F,with the ?big bird,nǀa,COM,part,N,stem
2138,11438,12812,F,with the ?big bird,ǀkhui,bird,n,N,stem
2139,11439,12813,C,uu,uu,INTERJ,interj,A,stem
2140,11440,12814,F,?when they arrive at the airstrip ...,[ki],?,dei,N,stem
2140,11441,12815,F,?when they arrive at the airstrip ...,kinn,3PL,pro,N,stem
2140,11442,12816,F,?when they arrive at the airstrip ...,nǁaa,then,adv,N,stem
2140,11443,12817,F,?when they arrive at the airstrip ...,saa,come,vatr,N,stem
2140,11444,12818,F,?when they arrive at the airstrip ...,baansi,course,n,A,stem
2140,11444,12819,F,?when they arrive at the airstrip ...,baansi,LOAN.SG,nsf,N,suffix
2141,11445,12820,F,?,[kia],3NH.SG,pro,N,stem
2141,11445,12821,F,?,[kia],?,nsf,N,suffix
2141,11446,12822,F,?,kia,3NH.SG,pro,N,stem
2141,11446,12823,F,?,kia,?,nsf,N,suffix
2141,11447,12824,F,?,see,come,vatr,N,stem
2141,11448,12825,F,?,ki,3NH.SG,pro,N,stem
2141,11449,12826,F,?,draai,turn,vtr,A,stem
2142,11450,12827,C,mm,mm,?,interj,A,stem
2143,11451,12828,F,so that it can land,nǀa,PURP,part,N,stem
2143,11452,12829,F,so that it can land,ki,3NH.SG,pro,N,stem
2143,11453,12830,F,so that it can land,suin,sit.down,vitr,N,stem
2144,11454,12831,C,"they (Klaas, Sili and the child) are already there",gǀunn,already,part,N,stem
2144,11455,12832,C,"they (Klaas, Sili and the child) are already there",nǁaa,stay,vatr,N,stem
2144,11456,12833,C,"they (Klaas, Sili and the child) are already there",tyoxoe,that.place,n,N,stem
2145,11457,12834,F,?they are already there,gǀunu,already,part,N,stem
2145,11458,12835,F,?they are already there,tyoxoe,that.place,n,N,stem
2146,11459,12836,F,he goes and takes the child,ǁʼaa,go,vatr,N,stem
